ID,TEMPOS,TRATAMENTO EM EVIDENCIA,TRATAMENTO COMPARADO,VALUE,STD.ERROR,DF,T.VALUE,P.VALUE,SIGN.
245,1,CVET,QTET,0.379371319341313,0.711141387518455,137,0.533468204775899,0.594573936080433,SN
246,2,CVET,QTET,-6.85194834790027,0.711141387518455,137,-9.63514213651706,4.29901271038303e-17,*
247,3,CVET,QTET,-11.0315070779663,0.711141387518455,137,-15.5123963695335,5.8188537569905e-32,*
248,4,CVET,QTET,-10.6159344991175,0.711141387518455,137,-14.9280223109528,1.60813157946357e-30,*
249,6,CVET,QTET,-13.0904028914159,0.711141387518455,137,-18.4075953406328,7.32111522516764e-39,*
250,8,CVET,QTET,-11.5745167067694,0.711141387518455,137,-16.275971149927,8.02493848006549e-34,*
251,12,CVET,QTET,-11.9972323234593,0.711141387518455,137,-16.8703896778162,2.98940572605386e-35,*
252,16,CVET,QTET,-7.90575497379515,0.711141387518456,137,-11.1169946125376,7.30986589326811e-21,*
253,0,PPET,AGET,1.01982406948322e-14,0.711141387518311,137,1.43406654061033e-14,0.999999999999989,SN
254,1,PPET,AGET,1.13178008327163,0.711141387518311,137,1.59149798216813,0.113802377190195,*
255,2,PPET,AGET,3.67811403564719,0.711141387518311,137,5.17212765309976,8.03945178061605e-07,*
256,3,PPET,AGET,8.31384157020927,0.711141387518311,137,11.6908419565092,2.48398393454459e-22,*
257,4,PPET,AGET,19.5944397256697,0.711141387518311,137,27.5535077406322,9.86302384513602e-58,*
258,6,PPET,AGET,4.60392954006633,0.711141387518311,137,6.47400027740305,1.57651163975377e-09,*
259,8,PPET,AGET,1.19285292929633,0.711141387518311,137,1.67737801544509,0.0957486819593199,*
